hate,text,text_id
1,@rajput_aditya21 @VinodDuaLive Ek case batado proof ke saath love jihad ..kya Hindu ladke musalmaan ladkiyo ki zindagi nahi barbaad karte ..,pmathur_2570
0,@SKTPrakhar @cl_mali @ManojTiwariMP @ArvindKejriwal isse pta chalta hain ki logo ki soch kaisi hain...baat ho rahi\xe2\x80\xa6 https://t.co/NIIBlQGktp,pmathur_2571
0,delhi hi nahin puri india mein hai yeh virus,pmathur_2572
2,"@VivekmMisra @PradeepPatel_ Ye bhosdika Apne apko  musalmaan Bata taa hai , MA KA LODA. Daru piye hai  ..wo bhi kaj\xe2\x80\xa6 https://t.co/WFRgsW8734",pmathur_2573
0,sudhar ja tu gaya learn to live with peace,pmathur_2574
1,@AsYouNotWish Jai Bhawani.\nSambhunath bahubli.\nJo musalmaan puri duniya me kar rahe hai ye uska reaction hai.\nMusal\xe2\x80\xa6 https://t.co/2FdttJMuyk,pmathur_2575
0,@OfficeOfRG Ye Siksha Wala Mudda kaam nehi Karega.. Election Jeetna hain Toh ye  Do Mudda jaruru hain.. \n\n1. Mandir\xe2\x80\xa6 https://t.co/ksSN5D98Hn,pmathur_2576
1,"""Ahmed MiyaN Patel"" Ka far dikha Kar kitne election jeet Gaye Modi ji. RSS ke constitution mein Musalmaan hona, dis\xe2\x80\xa6 https://t.co/A7T0d1vEMT",pmathur_2577
0,@jitupatwari @ashokgehlot51 @shaktisinhgohil @INCGujarat @INCIndia @INCMP @rohanrgupta @Radhika_Khera @OfficeOfRG\xe2\x80\xa6 https://t.co/EshPhr0CFd,pmathur_2578
1,Kyu abhi musalmaan hai to teri kyu jal rahi hai.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/qa7W4MXIKK,pmathur_2579
0,@BeingMuslim23 @Aakanksha130 @ModassarP @sardanarohit @Uppolice @upcoprahul Gulami karna nahi aata means ... phir H\xe2\x80\xa6 https://t.co/w4honZegCj,pmathur_2580
0,@noisy_boy_dc @KajalS13 @riya_sharma12 @ColorsTV @EndemolShineIND Abe dharam se bhasha nhi aati samja aisa hota toh\xe2\x80\xa6 https://t.co/1J3bEnpa2N,pmathur_2581
1,@AnupamPkher Kyonki wo Musalmaan hain....isliye unke jaise koi kaafir nhi ho sakta,pmathur_2582
0,"Bahut hua hindu , Musalmaan ,\nAb hum karte hain Modi Ji ka dil se samman.\nLOVE UUUU . GO AHEAD.",pmathur_2583
1,"RT @khan_saudia: Wo Log Musalmaan Nahi, \nJo Maasoomon Ki Jaan Lete Hain..\nMusalmaan To Wo Hain, \nJo Dusron Ki Khaateer Apni Jaan Dete Hain.\xe2\x80\xa6",pmathur_2584
0,@Muwahidalikhn @ela_mishra @DILSHAD05182410 Har musalmaan ko zumma hi nahi balki daily five time ki namaz padni chahiye,pmathur_2585
1,Rukja tera brainwash karke tu pyaar mein andha kanoon pagal premi bannke\nmusalmaan banjayega,pmathur_2586
1,"RT @moronhumor: Modi : Janeu Dikha, Janeu Dikha\nRahul : \xf0\x9f\x98\xac\xf0\x9f\xa4\x90\nModi  : Beta isi liye maine Topi pehanne se mana kari thi, na main musalmaan hoo\xe2\x80\xa6",pmathur_2587
1,@AkhileshPratap_ sanatan hindu hoon bol kar paap mat kar bhagwan ram ek kaalpanik paatra hai kisne bola hai abe pah\xe2\x80\xa6 https://t.co/BquH0yU4Mq,pmathur_2588
1,@OfficeOfRG 60 saal mei desh ko bhikhari bana diya. Dadi ke marne pe sardaro ko jala diya. Dalit dalit chillate rah\xe2\x80\xa6 https://t.co/MsN5Xw493Q,pmathur_2589
1,RT @shagnick_misra: @kavita_tewari Aaj hamare hi desh mein ek musalmaan hi hai jisne Bhaarat ke teen tukde kiye the,pmathur_2590
0,RT @S_AhmedAbdullah: Acha musalmaan banna hai..\xe2\x9d\xa4\xef\xb8\x8f\ninshALLAH https://t.co/UEoVxd5oQt,pmathur_2591
0,"@kdsindhi @iqrarulhassan Aise Pakistani, Musalmaan ya Hindu ke hone na hone se kiya farq parta hai jo khud ko logon\xe2\x80\xa6 https://t.co/8jsJaCH2Vv",pmathur_2592
1,"RT @rajeshpadmar: Paresh Mesta, youth Hindu Activist killed by Jehadi radicals at Honnavara, Karnataka.  #HumanRightsDay  https://t.co/4U2l\xe2\x80\xa6",pmathur_2593
0,RT @YssGzb: @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4 @jay_om9 @Bhavn\xe2\x80\xa6,pmathur_2594
0,@usha_omji @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad\xe2\x80\xa6 https://t.co/wjHnbW5ibz,pmathur_2595
1,"RT @hstapanghosh: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will\xe2\x80\xa6",pmathur_2596
1,RT @brumbyOz: Here is an interesting stat:\n\n170 million Indian Muslims\n100 joined isis\nThat's 0.00005%\n\n1 billion Indian Hindus\nEstimated 7\xe2\x80\xa6,pmathur_2597
1,"RT @girishs2: They called us Hindu extremists, Saffron Terrorists, Hindutva Killers, , Maut Ka Saudagars, Church attackers, Butchers of Ind\xe2\x80\xa6",pmathur_2598
1,RT @AditiSwet: I am shocked to see how some accounts are religiously targeting Hindu Girls...\n\nI am going to report all such ID and their s\xe2\x80\xa6,pmathur_2599
0,RT @AsYouNotWish: Karnataka: Paresh Mesta's family says that he had been kidnapped by a Muslim mob while trying to escape from their stone\xe2\x80\xa6,pmathur_2600
1,"RT @AskAnshul: Two suspected Bangladeshi terrorists, arms dealer arrested with Fake Aadhaar card in Kolkata. Both are using Hindu Names. \n1\xe2\x80\xa6",pmathur_2601
0,"RT @Pandita_Gargi: Did we see you doing ""Anna daan"" during Daan Parva ? Did we see you doing Animal welfare under Gou Sewa ? No, we saw Fad\xe2\x80\xa6",pmathur_2602
1,"RT @madhukishwar: This whole business of dismissing all Hindu texts, especially if they are considered sacred--as ""myth""-- has been part of\xe2\x80\xa6",pmathur_2603
0,RT @ManishTewari: BJP- PDP Govt told the Supreme Court that it has no plans of setting up a Minorities Commission in J&amp,pmathur_2604
1,RT @Isoumyas: The two impossible things Modi did is making RaGa Hindu and Manmohan speak https://t.co/WpcN7HOBZ0,pmathur_2605
0,@YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15\xe2\x80\xa6 https://t.co/88KxZw1NV2,pmathur_2606
0,RT @Ashishsharmaom: @YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4\xe2\x80\xa6,pmathur_2607
1,RT @indiatvnews: Ravi Shankar Prasad accused #RahulGandhi of playing soft-Hindutva card to appease the Hindu population of the state. He as\xe2\x80\xa6,pmathur_2608
1,"RT @DrGPradhan: Remember, When Col.Purohit was illegally arrested and tortured to give Hindu terror theory, Gen.Deepak Kapoor was Army Chie\xe2\x80\xa6",pmathur_2609
0,RT @ScienceChannel: Are the ancient Hindu myths of a land bridge connecting India and Sri Lanka true? Scientific analysis suggests they are\xe2\x80\xa6,pmathur_2610
0,RT @usha_omji: @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad @Sanskruti_1 @rupeshsaigal @A\xe2\x80\xa6,pmathur_2611
0,RT @govindnaga: AP\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x80 \xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xaa\xe0\xb1\x81\xe0\xb0\xb2 \xe0\xb0\xaa\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\x8e\xe0\xb0\x82\xe0\xb0\xa4 \xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xaa\xe0\xb0\x82 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xb6\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8 \xe0\xb0\x95\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb1\x87\xe0\xb0\xa1\xe0\xb1\x81 \xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xa6\xe0\xb0\xb2\xe0\xb1\x82\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x9c\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xb8\xe0\xb0\x82\xe0\xb0\x98\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x87 \xe0\xb0\x89\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb9\xe0\xb0\xb0\xe0\xb0\xa3\xe0\xb0\xb2\xe0\xb1\x81.@J\xe2\x80\xa6,pmathur_2612
0,@mygovindia @RailMinIndia @PiyushGoyal @PiyushGoyalOffc This is good opportunity for all citizens of the country.\xe2\x80\xa6 https://t.co/aUU5IxXb19,pmathur_2613
0,@narendramodi @ExSecular This is called development. Pappu thinks that by faking as hindu and shiv bhakat he can befool us.,pmathur_2614
1,@BJPALLIndia @SeniorDigvijay Obessi ka janetic baap Hindu jo dahra,pmathur_2615
1,RT @Kuvalayamala: Is that why Maharashtra banned Hindu rituals calling it Superstion? https://t.co/vO4ONFe2Qy,pmathur_2616
0,"RT @InderChadha2: @pbhushan1, your next PIL, I guess https://t.co/ON3TfLJ208",pmathur_2617
1,@salmanlund69 asli maza to uske baad h jab kuch dino baad wahi hindu ma bahen beti apni pati ya baap ko batati h ki\xe2\x80\xa6 https://t.co/VEHKjSKe9E,pmathur_2618
0,Coming together for music - The Hindu #DH #digitalhumanities https://t.co/ZFa5sCFJoC,pmathur_2619
0,AAP gathers strength in Varanasi - The Hindu \xe2\x80\xa6,pmathur_2620
0,@sardesairajdeep @IndianExpress ye to har din hota hai. read @the_hindu \nSometimes write other way round.,pmathur_2621
0,jammu ko save karo,pmathur_2622
0,RT @vik21_yadav: Hindus and Jews have much more similarities. Both are cultures/ethnic group oriented religion. Both faced many ups and dow\xe2\x80\xa6,pmathur_2623
0,"RT @_ugra_: Always remember,the Sethu is much much older than the Mandir &amp; was put in place by the Lord himself. What Dr @Swamy39 achieved\xe2\x80\xa6",pmathur_2624
0,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis David and Amanda Fernandes working to save the souls of Hindu heathens (and close\xe2\x80\xa6,pmathur_2625
0,@INCIndia In Hindu Mythology a married man must be accompanied by wife  (Ardhangani) at teerth unless physically un\xe2\x80\xa6 https://t.co/Jp44QrK6Pp,pmathur_2626
0,@ShefVaidya @fadnavis_amruta @Dev_Fadnavis #OnlyHindusHang :1) #SavanRathod (2) #SajjadMughal (3)\xe2\x80\xa6 https://t.co/RqSTUnxRva,pmathur_2627
0,"@the_hindu Ohh yes. Given the stiff competition he underwent, this is a news indeed. \xf0\x9f\x98\x80\xf0\x9f\x98\x80",pmathur_2628
0,@nxtstar1 @ApoorvBJP @Liberandu_Pelu @saud5683 @shivang598 @Mutayyab420 @Ranask35 @milkygaay @Aapaawaambaa\xe2\x80\xa6 https://t.co/7VswEdpDWu,pmathur_2629
1,"RT @mvmeet: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will the se\xe2\x80\xa6",pmathur_2630
1,RT @TheBoltofZeus: @AskAnshul @Payal_Rohatgi Anshul Exactly my point I asked the question \nlets assume the Man was a Muslim and #ZairaWasim\xe2\x80\xa6,pmathur_2631
0,"RT @milinddeora: Addressed students of Begum Sharifa Kalsekar School, one of Mumbai\xe2\x80\x99s finest girls\xe2\x80\x99 schools. It\xe2\x80\x99s founding principal was Je\xe2\x80\xa6",pmathur_2632
0,"RT @fadnavis_amruta: @ShefVaidya I\xe2\x80\x99m a proud Hindu &amp; like many, I celebrate every festival in my country  &amp; that is an individual choice...\xe2\x80\xa6",pmathur_2633
1,"RT @SirJadeja: \xf0\x9f\x91\x89When Islamists Kill Thousands Roaming All Around The World, ""Terrorism Has No Religion""\n\xf0\x9f\x91\x89When A Hindu Maniac Murders, ""Hind\xe2\x80\xa6",pmathur_2634
1,RT @AskAnshul: Intellectuals called Hindu Terror behind Gauri lankesh murder. Accused identified as Tahir Hussain who supplied arms to kill\xe2\x80\xa6,pmathur_2635
0,@sarker_kaushik @PerennialCold @vivekbhat9 @tathagata2 @rpsharma1510 @ArunudoyB @dikgaj So you will trust Marxist C\xe2\x80\xa6 https://t.co/bQous08m2y,pmathur_2636
0,@rssurjewala Haha Rahul and other ministers are using our money to use z security maybe we shud reduce his security\xe2\x80\xa6 https://t.co/GWgyz9gIxT,pmathur_2637
1,RT @saandiippnayak: In a Hindu dominant country more than 80% Hindus are seeking permission from 19% minority so they can build a #RamMandi\xe2\x80\xa6,pmathur_2638
1,"@ChouhanShivraj - what is your duty? Saving Hindus or those who kill, mutilate, rape n plunder them? @hindupost\xe2\x80\xa6 https://t.co/Af0zOSmXtf",pmathur_2639
0,@usha_omji @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi\xe2\x80\xa6 https://t.co/M1yGoF7gHz,pmathur_2640
0,RT @usha_omji: @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi @CyberSipahi @Ruchibajaj4\xe2\x80\xa6,pmathur_2641
0,"@fadnavis_amruta @ShefVaidya You r as much a proud Hindu as Rahul Gandhi is a Janeu dhari Hindu, don't u think orgs\xe2\x80\xa6 https://t.co/osWSDvEJKE",pmathur_2642
0,"RT @iAnkurSingh: The accused in Rajasthan case was arrested within 24 hrs, still media kept attacking CM Raje\n\nHindu man's body castrated,\xe2\x80\xa6",pmathur_2643
1,@BorkaTushar @ANI Or tum L g jab hindu marta h kashmir m kerala m bengal m up bihar mai toh chupi sadh lete ho koi\xe2\x80\xa6 https://t.co/C0YoIkAtb4,pmathur_2644
0,"RT @bjparvind: Met  ""His excellency Governer of Karnataka"" Shri Vajubhai Rudabhai Vala Ji at Raj Bhavan &amp; informed him about the brutal mur\xe2\x80\xa6",pmathur_2645
0,RT @dda_a_cheat: @RahulCipher @HardeepSPuri @MoHUA_India @Secretary_MoHUA @LtGovDelhi @htTweets @jeelanikash @theparvezsultan @NBTDilli @Su\xe2\x80\xa6,pmathur_2646
0,"RT @Nitten4u: @ShefVaidya @fadnavis_amruta Amruta ji, I have written several emails to your home department bureaucrats, but no reply. Can\xe2\x80\xa6",pmathur_2647
1,"RT @ch_agan123: #TRPHungryMedia Barking 24\xc3\x977 against Hindu Saints, \nAnd no coverage on Moulavis &amp; Padris...\nhttps://t.co/FbCjAQY6mT",pmathur_2648
1,"RT @sanjukta: Gauri Lankesh was killed, right wing BJP supporters celebrated.\nBengali labourer killed in Raj by Hindu fanatic in name of Hi\xe2\x80\xa6",pmathur_2649
1,RT @ShankhNaad: @PetaIndia @ChouhanShivraj Cow is bleeding badly after #Muslims fed her bomb. Cow allegedly belongs to poor #Hindu farmer.\xe2\x80\xa6,pmathur_2650
1,"@fadnavis_amruta @ShefVaidya You are a ""sickular"" that we love to hate. It is time to fire @Dev_Fadnavis. We need a\xe2\x80\xa6 https://t.co/lNP8HG766w",pmathur_2651
1,"RT @EngageTheRebels: Bomb fed to poor Hindu farmer's cow by Muslims in Madhya Pradesh, India; because cows are sacred in Hinduism. https://\xe2\x80\xa6",pmathur_2652
0,@Trista1228 @tarunkumar006 @sanjeev_1979 @iempress_1 @shitijsrivastav @getazadi @ChandBrajesh @D_PandeyG\xe2\x80\xa6 https://t.co/QUnL2nNoy4,pmathur_2653
0,@sadhavi @narendramodi @PMOIndia Lose your temper please. We want to see how UGLIER Khangress can get. Please Madam\xe2\x80\xa6 https://t.co/ta8VqFQ6mf,pmathur_2654
0,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis This is not positivity. it is BS. But fits with BJP funding Church from Goa to Aru\xe2\x80\xa6,pmathur_2655
0,"RT @DrGPradhan: HINDU unity forced @OfficeOfRG to visit temple who once said ""\xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb5\xe0\xa5\x8b\xe0\xa4\xb9 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x87\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88""\n\nImagine if we all UNIT\xe2\x80\xa6",pmathur_2656
0,"RT @mediacrooks: NASA scientists confirm ""Ram Sethu"" ... But Ponzi-Bhakt @OfficeOfRG and @INCIndia told SC ""Ram never existed"" and neither\xe2\x80\xa6",pmathur_2657
0,RT @mediacrooks: @OfficeOfRG @TimesNow @republic @IndiaToday You cannot be a Congi and be a Hindu at the same time... Its mathematically im\xe2\x80\xa6,pmathur_2658
0,@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But Aap hi log to\xe2\x80\xa6 https://t.co/3m0IY07Cqh,pmathur_2659
1,@VellaAatma @HimanshiKunwar1 @Shujaatsays @Supermanbita Tere kayii mulle bhai aatankwadi ban rahe hai.\n\nUnko dila d\xe2\x80\xa6 https://t.co/ZZZEgeGbWK,pmathur_2660
1,"@UmarKhalidJNU @VasundharaBJP Be aatankwadi ki aulad, abhi to suruvat Hai jis din hum Hindu o ki khopadi 360 degree\xe2\x80\xa6 https://t.co/ywQlbxolxh",pmathur_2661
1,RT @shaileshkap: @HimanshiKunwar1 @VellaAatma @Supermanbita @Shujaatsays Is chutiya ko poochta bhi koun hai yanha.\n\naatankwadi kutton ki ta\xe2\x80\xa6,pmathur_2662
1,RT @jamadarmdismail: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_\xe2\x80\xa6,pmathur_2663
2,"@UmarKhalidJNU Chup be lode maderchod bhosdike aatankwadi ki aulad, raandi hi aulad",pmathur_2664
2,RT @ur99: #Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumhara?\n-\xe2\x80\xa6,pmathur_2665
0,RT @kingkha29836365: @thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagate n\xe2\x80\xa6,pmathur_2666
0,@adi_tripathi @qvJ2bt0uTn5K3E0 @Vinay_P10 @BJP4India @AmitShah Phir paheli aatankwadi sushma swaraj hai kyunki visa\xe2\x80\xa6 https://t.co/OMELZrGyTf,pmathur_2667
0,@RoflRavish @yadav24naveen @sardanarohit Apka aatankwadi Kuch nhi krenge sir ye to Pakka hai,pmathur_2668
2,"@AshiQuotes suar ki aulad hai aamir, saala aatankwadi hai ye",pmathur_2669
2,"@UmarKhalidJNU Chup be lode maderchod bhosdike, aatankwadi ki aulad",pmathur_2670
0,@NA24919464 @iSonuNigam @AmitShah @BJP4India @BJP4Gujarat Bhai desh ke itihas me itne aatankwadi kab mare gaye the jara ye bhi bataoge,pmathur_2671
0,@Aakanksha130 @sardanarohit @Uppolice @upcoprahul Akela bhare pe rahne walon ko ek aatankwadi marta hi or kya hua b\xe2\x80\xa6 https://t.co/F59mUWc0RE,pmathur_2672
0,RT @ImAvinashKardam: Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindustan\xe2\x80\xa6,pmathur_2673
2,@nagendrapathak @sambitswaraj @OffcialRajiv Mahatma Gandhi \n\nYaa\n\nAatankwadi harami godse...???,pmathur_2674
2,@ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap t\xe2\x80\xa6 https://t.co/YJiwCBCWBW,pmathur_2675
0,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/opGHkjHLRG,pmathur_2676
0,@nagendrarawat53 @BJP4India Mangne ko kahta \n\nMagar aisa kuch nahi huaa \n\nAmerica bhi chup rashiya bhi chup\n\nKyu ai\xe2\x80\xa6 https://t.co/XOqUbSAi1W,pmathur_2677
0,@AmitShah @BJP4India @BJP4Gujarat Lag to nahi raha h Sir... Geenti ke 500aadmi bhi nahi dikh rahe... Aur mudda wahi\xe2\x80\xa6 https://t.co/wzowWz0ijv,pmathur_2678
0,@nagendrarawat53 @BJP4India Pta lagakar aatankwadi ko khatm kyu nahi kar dete\n\nAise dono halat me shaq paida hota h\xe2\x80\xa6 https://t.co/Zw2ACACsmK,pmathur_2679
2,Congress party mein koi bhi aa sakta hai Bhrashtachari naksali algawadi aatankwadi Kanhaiya Kumar Hardik Patel niza\xe2\x80\xa6 https://t.co/jfHb76SGHx,pmathur_2680
1,@narendramodi Masjid todne ke Baap  BJP ne jo shamsan kiya tha wo kaun sa rashtrawadi tha aacha wo Aatankwadi tha j\xe2\x80\xa6 https://t.co/4VfzweWN4p,pmathur_2681
0,@thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagat\xe2\x80\xa6 https://t.co/oGSX0uOlxY,pmathur_2682
0,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/dcBLteOi4q,pmathur_2683
0,ye batao aatankwadi kaun hai https://t.co/a3Y9JxvtpX,pmathur_2684
0,@spkanpurteam @IamBirbalyadav @yadavakhilesh Jisko bhagana tha logne uso U P se bhag diya. Aur rahi aatankwadi ki w\xe2\x80\xa6 https://t.co/tfLGP7VPKj,pmathur_2685
0,Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindust\xe2\x80\xa6 https://t.co/23kMBFdDzO,pmathur_2686
0,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwa aatankwadi hain tu. Bhagwa Taliban.,pmathur_2687
2,@NavbharatTimes Aatankwadi h y Suar,pmathur_2688
0,RT @trueindianAliya: @sghoney4545 @imindianydmm @Gopal85605520 @RKPandeyGuruji @1vQSar0ktbsUxYi @Varinde37395875 @narendr21630865 @develdub\xe2\x80\xa6,pmathur_2689
2,RT @Dharmatma_Abhi: @ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumha\xe2\x80\xa6,pmathur_2690
2,Dogali Media or Dogale log.. \napni Maa Behan ki Raksha k liye ek ko maarne vala aatankwadi h or Lakho begunaaho ko\xe2\x80\xa6 https://t.co/LuLDe2XaPS,pmathur_2691
0,@nagendrarawat53 @BJP4India Buddha bhi\n\nAise logo ke juth ko naam diya gya hizabullah (hizbul mujahid nahi) means a\xe2\x80\xa6 https://t.co/wRBlvpPDPD,pmathur_2692
0,@nagendrapathak @sambitswaraj @OffcialRajiv Gandhi baapu \n\nYaa \n\nAatankwadi sanghee godse...???,pmathur_2693
0,"WhySoBiased? Bhrasth Neta, desh drohi abhineta, aatankwadi sab kHAAS, Sant Asaram AAM?",pmathur_2694
2,#Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBa\xe2\x80\xa6 https://t.co/35NajiO8f9,pmathur_2695
1,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwan Talibanis are aatankwadi. 99% hindu condemned Bhagwa Taliban. They are terrorist,pmathur_2696
0,@sardesairajdeep @PMOIndia Or lunch kis aatankwadi k saath fix tha ??,pmathur_2697
2,@RakeshSinha01 Hello sanghee prof. \n\nVandematram yaad karle pahle. \n\nOr \n\nNathu godse gaddar namakharaam aatankwadi\xe2\x80\xa6 https://t.co/S32JwtWMp0,pmathur_2698
0,@Imjytk Konsa indian mujahid kabka khatam ho chuka he. Aur mughal agar aatankwadi the to kyu 900 -1000 sal raj karn\xe2\x80\xa6 https://t.co/ifKeQjFFVX,pmathur_2699
1,@AliSohrab007 @BSF_India @khalidmfp aatankwadi hindu machinry  jis ka mool sansthapak p jawahar lal hai jis ne  sab\xe2\x80\xa6 https://t.co/Pi3QZd0Ys8,pmathur_2700
0,@nagendrarawat53 @BJP4India Magar kisi ne socha nahi\n\nGermany ki hotel pe humla huaa\n\nGermani ne badla liya kuch hi\xe2\x80\xa6 https://t.co/DCuMkB9DpX,pmathur_2701
2,@sardanarohit Abe bjp ka dalal  ... jab Bangladesh desh m murder karne wala zakir nayak se barbhawit tha  to tum go\xe2\x80\xa6 https://t.co/vKbtBUPNuG,pmathur_2702
0,@aajtak Aatankwadi ko marna hi chahiye aatnkwad par p bath nahi karte ho armi ke hamare jwan jab sahid hote hai tab\xe2\x80\xa6 https://t.co/Tlt5sNL1FH,pmathur_2703
0,@SirSunilShetty Ye sab karne k baad congi Pm ko dosh deti hai..kitni tadpan Hai inme...notbandi ki vajah seesab pag\xe2\x80\xa6 https://t.co/TenRcJSB8f,pmathur_2704
0,@nagendrarawat53 @BJP4India Khatma kyu nahi kar dete ?\n\nEk sochne wali baat samne aayi\n\nKya sabhi desh aur midiya m\xe2\x80\xa6 https://t.co/rm7gWvDoRD,pmathur_2705
0,@ajitanjum @ArvindKejriwal ...........aek aatankwadi hai....ya sub aatankwadi hain......?,pmathur_2706
0,"@sambitswaraj Patra ji becharo ki satta chhin li,sare kaale karnaame ujagar ker diye ,sare algawwadi,aatankwadi,ris\xe2\x80\xa6 https://t.co/3PqLf1eL6h",pmathur_2707
0,"Hum indian kahte hai aatankwadi se humhe bachao, now here terrorist are saying that save us from ISRAEL",pmathur_2708
