class,text,text_id,ekphrasis_clean_text,basic_clean_text
0,@rahulsingh1966 @UIDAI Now no need of divorce or triple talaaq. Simply do not link yr adhaar n you r free man/woman,pmathur_3059,<user> <user> now no need of divorce or triple talaaq . simply do not link year adhaar n you r free man / woman,user user now need divorce triple talaaq . simply not link year adhaar you free man / woman
0,Triple talaaq https://t.co/OHTUYJ5Rrm,pmathur_3060,triple talaaq <url>,triple talaaq
0,If I marry a man I want the right to triple talaaq him,pmathur_3061,if i marry a man i want the right to triple talaaq him,marry man want the right triple talaaq him
0,When will us Punjes get triple talaaq without getting beaten up by those tough-as-nails sardarnis?,pmathur_3062,when will us punjes get triple talaaq without getting beaten up by those tough - as - nails sardarnis ?,when will punjes get triple talaaq without getting beaten those tough - - nails sardarnis ?
0,@gauravcsawant @narendramodi @asadowaisi @PMOIndia @IndiaToday What a stupid question ! If a man pronounces triple\xe2\x80\xa6 https://t.co/o3MfNFe3GY,pmathur_3063,<user> <user> <user> <user> <user> what a stupid question ! if a man pronounces triple \ xe2 \ x80 \ xa6 <url>,user user user user user what stupid question ! man pronounces triple \ xe2 \ x80 \ xa6
1,"For some hindutvavadis, they shed crocodile tears on triple talaaq, but turn into crocodiles when a Muslim is murde\xe2\x80\xa6 https://t.co/tW8rAOMXiL",pmathur_3064,"for some hindutvavadis , they shed crocodile tears on triple talaaq , but turn into crocodiles when a muslim is murde \ xe2 \ x80 \ xa6 <url>","for some hindutvavadis , they shed crocodile tears triple talaaq , but turn into crocodiles when muslim murde \ xe2 \ x80 \ xa6"
0,RT @KanchenjungaEve: Which Islamic practices of Indian Muslims pose a challenge to the Indian state to justify their subjugation and dehuma\xe2\x80\xa6,pmathur_3065,rt <user> : which islamic practices of indian muslims pose a challenge to the indian state to justify their subjugation and dehuma \ xe2 \ x80 \ xa6,user : which islamic practices indian muslims pose challenge the indian state justify their subjugation and dehuma \ xe2 \ x80 \ xa6
1,@ZeeNewsHindi halala ka pilla...triple talaaq ki paidaish,pmathur_3066,<user> halala Kick ass pilla . <repeated> triple talaaq ki paidaish,user halala Kick ass pilla . triple talaaq paidaish
0,"@IndiaToday What aspersions has he been casting? He is against Triple Talaaq, which is banned in Saudi too, and sch\xe2\x80\xa6 https://t.co/9LO0ovIEfc",pmathur_3067,"<user> what aspersions has he been casting ? he is against triple talaaq , which is banned in saudi too , and sch \ xe2 \ x80 \ xa6 <url>","user what aspersions has been casting ? against triple talaaq , which banned saudi too , and sch \ xe2 \ x80 \ xa6"
0,@khanumarfa 1. Are you with Aarif Mohamed Khan? Do you agree that a law shud be enacted to criminalise triple-talaa\xe2\x80\xa6 https://t.co/5c6rZRCFS2,pmathur_3068,<user> <number> . are you with aarif mohamed khan ? do you agree that a law should be enacted to criminalise triple - talaa \ xe2 \ x80 \ xa6 <url>,user . are you with aarif mohamed khan ? you agree that law should enacted criminalise triple - talaa \ xe2 \ x80 \ xa6
0,@ManishTewari @pnbardhan Modi didn't mention even once,pmathur_3069,<user> <user> modi did not mention even once,user user modi did not mention even once
0,Triple talaaq: India considers jail for 'instant divorce' https://t.co/GPF0H3la6G https://t.co/gWw12cEd3D,pmathur_3070,triple talaaq : india considers jail for ' instant divorce ' <url> <url>,triple talaaq : india considers jail for ' instant divorce '
0,Shahid bhai triple talaaq pasand karte hain https://t.co/eFCi7KXSyh,pmathur_3071,shahid bhai triple talaaq pasand karte hain <url>,shahid bhai triple talaaq pasand karte hain
0,@chetanpai1 @jackson_francsq @atulondot @thetanmay Yes he should take responsibility. ..... And so PM Modi ... Unab\xe2\x80\xa6 https://t.co/LH7eu6EIiC,pmathur_3072,<user> <user> <user> <user> yes he should take responsibility . . <repeated> and so pm modi . <repeated> unab \ xe2 \ x80 \ xa6 <url>,user user user user yes should take responsibility . . and modi . unab \ xe2 \ x80 \ xa6
0,yeh galat bat hai,pmathur_3073,yeh galat bat hello,yeh galat bat hello
0,"As a witness to cynical politics, what is the duty of a journalist? https://t.co/n13ypZS4T3",pmathur_3074,"as a witness to cynical politics , what is the duty of a journalist ? <url>","witness cynical politics , what the duty journalist ?"
0,"RT @rameshnswamy: TRUTH I KNEW: TRUTH I SAID - By Dr KK Mohammed - ASI Archeologist, who said that Babri Masjid was built on top of a pre-e\xe2\x80\xa6",pmathur_3075,"rt <user> : <allcaps> truth i knew </allcaps> : <allcaps> truth i said </allcaps> - by dr ok mohammed - <allcaps> asi </allcaps> archeologist , who said that babri masjid was built on top of a pre - e \ xe2 \ x80 \ xa6","user : truth knew : truth said - mohammed - asi archeologist , who said that babri masjid was built top pre - \ xe2 \ x80 \ xa6"
0,"RT @thewire_in: As a witness to cynical politics, what is the duty of a journalist? https://t.co/n13ypZS4T3",pmathur_3076,"rt <user> : as a witness to cynical politics , what is the duty of a journalist ? <url>","user : witness cynical politics , what the duty journalist ?"
0,"@republic RG is hurt why he's being asked now abt building RamTemple@Ayodhya, when he hadn't bn consulted b4 demoli\xe2\x80\xa6 https://t.co/XsYWRE6SVe",pmathur_3077,"<user> rg is hurt why he ' s being asked now about building ramtemple <user> , when he had not been consulted before demoli \ xe2 \ x80 \ xa6 <url>","user hurt why ' being asked now about building ramtemple user , when had not been consulted before demoli \ xe2 \ x80 \ xa6"
1,RT @BabaGlocal: The Indian state should never be forgiven for (not limited to)\n1. Thackeray's state funeral\n2. Babri Masjid\n3. Akhlaq's mur\xe2\x80\xa6,pmathur_3078,rt <user> : the indian state should never be forgiven for ( not limited to ) \ nice one . thackeray ' s state funeral \ into . babri masjid \ n3 . akhlaq ' s mur \ xe2 \ x80 \ xa6,user : the indian state should never forgiven for ( not limited ) \ nice one . thackeray ' state funeral \ into . babri masjid \ . akhlaq ' mur \ xe2 \ x80 \ xa6
1,RT @ShernaKhambatta: #babrimasjiddemolition : Denying the plurality of the #Ramayana is a tool for fostering hate https://t.co/7BBHo8BAag v\xe2\x80\xa6,pmathur_3079,rt <user> : <hashtag> babri masjid demolition </hashtag> : denying the plurality of the <hashtag> ramayana </hashtag> is a tool for fostering hate <url> v \ xe2 \ x80 \ xa6,user : babri masjid demolition : denying the plurality the ramayana tool for fostering hate \ xe2 \ x80 \ xa6
0,I liked a @YouTube video https://t.co/tegreiDZH8 Azam Khan Speech on Babri Masjid,pmathur_3080,i liked a <user> video <url> azam khan speech on babri masjid,liked user video azam khan speech babri masjid
0,"Modi'vikas..in place of \nfood-Aurangzeb,job-Khilji, price rise-Babri-masjid,hospitals-Nehru Gandhi family,housing-K\xe2\x80\xa6 https://t.co/y3xGpFOkTo",pmathur_3081,"modi ' vikas . <repeated> in place of \ nfood - aurangzeb , job - khilji , price rise - babri - masjid , hospitals - nehru gandhi family , housing - k \ xe2 \ x80 \ xa6 <url>","modi ' vikas . place \ nfood - aurangzeb , job - khilji , price rise - babri - masjid , hospitals - nehru gandhi family , housing - \ xe2 \ x80 \ xa6"
1,RT @ShankhNaad: Muslims: Destroyed 40K Temples &amp,pmathur_3082,rt <user> : muslims : destroyed 4 0 k temples &,user : muslims : destroyed temples &
0,\xe2\x80\x9care you the lawyer of those wanting the Ram Mandir or those wanting the Babri Masjid?\xe2\x80\x9d -  NONE OF THESE ARE GOING\xe2\x80\xa6 https://t.co/S5Eg0g1Q8j,pmathur_3083,\ xe2 \ x80 \ x9care you the lawyer of those wanting the ram mandir or those wanting the babri masjid ? \ xe2 \ x80 \ x9d - <allcaps> none of these are going </allcaps> \ xe2 \ x80 \ xa6 <url>,\ xe2 \ x80 \ x9care you the lawyer those wanting the ram mandir those wanting the babri masjid ? \ xe2 \ x80 \ x9d - none these are going \ xe2 \ x80 \ xa6
0,"' I also agree, for argument\xe2\x80\x99s sake, that the Ram temple was there in the place of Babri Masjid. But this was almos\xe2\x80\xa6 https://t.co/81YKbpj0PF",pmathur_3084,"' i also agree , for argument \ xe2 \ x80 \ x99s sake , that the ram temple was there in the place of babri masjid . but this was almos \ xe2 \ x80 \ xa6 <url>","' also agree , for argument \ xe2 \ x80 \ x99s sake , that the ram temple was there the place babri masjid . but this was almos \ xe2 \ x80 \ xa6"
0,RT @Swamy39: @saksena_amit @HinduDharma1 @narendramodi @PMOIndia @jagdishshetty @vishalnautamlal @ranganaathan MK of DMK had told Tamil Mus\xe2\x80\xa6,pmathur_3085,rt <user> : <user> <user> <user> <user> <user> <user> <user> mmm....ok of <allcaps> dmk </allcaps> had told tamil mus \ xe2 \ x80 \ xa6,user : user user user user user user user mmm....ok dmk had told tamil mus \ xe2 \ x80 \ xa6
1,"RT @AbidiAsfaq: #AlQaeda affiliate Ansar-Ghazwat-Ul-Hind in #Kashmir circulating posters \non #BabriMasjid demolition anniversary, threatens\xe2\x80\xa6",pmathur_3086,"rt <user> : <hashtag> al qaeda </hashtag> affiliate ansar - ghazwat - unlucky - hind in <hashtag> kashmir </hashtag> circulating posters \ non <hashtag> babri masjid </hashtag> demolition anniversary , threatens \ xe2 \ x80 \ xa6","user : qaeda affiliate ansar - ghazwat - unlucky - hind kashmir circulating posters \ non babri masjid demolition anniversary , threatens \ xe2 \ x80 \ xa6"
0,RT @indialegalmedia: Ram Janmabhoomi-Babri Masjid title dispute case saw a war of words between the counsels of the two sides\nhttps://t.co/\xe2\x80\xa6,pmathur_3087,rt <user> : ram janmabhoomi - babri masjid title dispute case saw a war of words between the counsels of the two sides \ n <url>,user : ram janmabhoomi - babri masjid title dispute case saw war words between the counsels the two sides \
1,RT @NihaMasih: What an incredible story of kar sevaks who later embraced Islam #BabriDemolition https://t.co/hSe2KDwe41,pmathur_3088,rt <user> : what an incredible story of kar sevaks who later embraced islam <hashtag> babri demolition </hashtag> <url>,user : what incredible story kar sevaks who later embraced islam babri demolition
0,#BabriMasjid hearing: KapilSibal was supported by senior counsels for all Muslim parties present and the Nirmohi Ak\xe2\x80\xa6 https://t.co/8pCX8AuGcA,pmathur_3089,<hashtag> babri masjid </hashtag> hearing : kapilsibal was supported by senior counsels for all muslim parties present and the nirmohi ak \ xe2 \ x80 \ xa6 <url>,babri masjid hearing : kapilsibal was supported senior counsels for all muslim parties present and the nirmohi \ xe2 \ x80 \ xa6
1,"@aajtak @myogiadityanath Rahul Gandhi Babri Masjid chahete hai Qki wo congress k noya Mughal Baadsha Aurongozeb hai. ""JAI SREE RAAM """,pmathur_3090,"<user> <user> rahul gandhi babri masjid chahete hello qki wo congress k noya mughal baadsha aurongozeb hello . "" <allcaps> jai sree raam </allcaps> ""","user user rahul gandhi babri masjid chahete hello qki congress noya mughal baadsha aurongozeb hello . "" jai sree raam """
0,"RT @newslaundry: #BabriMasjid hearing: KapilSibal was supported by senior counsels for all Muslim parties present and the Nirmohi Akhara, t\xe2\x80\xa6",pmathur_3091,"rt <user> : <hashtag> babri masjid </hashtag> hearing : kapilsibal was supported by senior counsels for all muslim parties present and the nirmohi akhara , t \ xe2 \ x80 \ xa6","user : babri masjid hearing : kapilsibal was supported senior counsels for all muslim parties present and the nirmohi akhara , \ xe2 \ x80 \ xa6"
0,chal I will go now subah milna,pmathur_3092,chal i will go now subah milna,chal will now subah milna
0,"RT @svaradarajan: As a witness to cynical politics, what is the duty of a journalist? Senior journalist Krishna Pratap Singh remembers the\xe2\x80\xa6",pmathur_3093,"rt <user> : as a witness to cynical politics , what is the duty of a journalist ? senior journalist krishna pratap singh remembers the \ xe2 \ x80 \ xa6","user : witness cynical politics , what the duty journalist ? senior journalist krishna pratap singh remembers the \ xe2 \ x80 \ xa6"
0,"@piyushsabarwal I never called her a terroist. I called her a ""separatisrmt sympathizer"". Refer back to the tweets\xe2\x80\xa6 https://t.co/M8iIrWR0lo",pmathur_3094,"<user> i never called her a terroist . i called her a "" separatisrmt sympathizer "" . refer back to the tweets \ xe2 \ x80 \ xa6 <url>","user never called her terroist . called her "" separatisrmt sympathizer "" . refer back the tweets \ xe2 \ x80 \ xa6"
1,@rkhuria If few days more given He will shift Ayudhya and Babri masjid to Gujurat.,pmathur_3095,<user> if few days more given he will shift ayudhya and babri masjid to gujurat .,user few days more given will shift ayudhya and babri masjid gujurat .
0,RT @kalpana1947: Beautifully written. One of the best pieces I\xe2\x80\x99ve read on this 25th anniversary of the demolition of the Babri Masjid by Hi\xe2\x80\xa6,pmathur_3096,rt <user> : beautifully written . one of the best pieces i \ xe2 \ x80 \ x99ve read on this 2 5 th anniversary of the demolition of the babri masjid by hi \ xe2 \ x80 \ xa6,user : beautifully written . one the best pieces \ xe2 \ x80 \ x99ve read this anniversary the demolition the babri masjid \ xe2 \ x80 \ xa6
0,\xe2\x80\x98You want Babri Masjid or Ram Mandir\xe2\x80\x99: PM Modi asks Congress  https://t.co/z77egGyxNd  #Vote4BJP,pmathur_3097,\ xe2 \ x80 \ x98you want babri masjid or ram mandir \ xe2 \ x80 \ x99 : pm modi asks congress <url> <hashtag> vote 4 bjp </hashtag>,\ xe2 \ x80 \ x98you want babri masjid ram mandir \ xe2 \ x80 \ x99 : modi asks congress vote bjp
0,sab jhooth hai all lies bloody fools,pmathur_3098,slap a bitch jhooth hello all lies bloody fools,slap a bitch jhooth hello all lies bloody fools
1,RT @Devendr52038613: @News18India @Javedakhtarjadu To khuda ki jagah Manmohan ki hi Pooja Kara Kare Muslims kisne mana kiya h fir kyu babri\xe2\x80\xa6,pmathur_3099,rt <user> : <user> <user> to khuda ki jagah manmohan ki hi pooja kara kare muslims kisne mana kiya h fir kyu babri \ xe2 \ x80 \ xa6,user : user user khuda jagah manmohan pooja kara kare muslims kisne mana kiya fir kyu babri \ xe2 \ x80 \ xa6
0,first modi should tell what he wants and then he should question others\n but should say that\nhe wants both mandir a\xe2\x80\xa6 https://t.co/xm6cOx3MjP,pmathur_3100,first modi should tell what he wants and then he should question others \ n but should say that \ nhe wants both mandir a \ xe2 \ x80 \ xa6 <url>,first modi should tell what wants and then should question others \ but should say that \ nhe wants both mandir \ xe2 \ x80 \ xa6
0,"Development in India is due to hard work of Congress Government, not by demolishing Babri Masjid, Gujarat Violence,\xe2\x80\xa6 https://t.co/cX8DPKdPMf",pmathur_3101,"development in india is due to hard work of congress government , not by demolishing babri masjid , gujarat violence , \ xe2 \ x80 \ xa6 <url>","development india due hard work congress government , not demolishing babri masjid , gujarat violence , \ xe2 \ x80 \ xa6"
0,sab pagal hain yahan,pmathur_3102,slap a bitch pagal hain yahan,slap a bitch pagal hain yahan
0,kab samajh aayega tujhe ,pmathur_3103,kab samajh aayega tujhe,kab samajh aayega tujhe
0,Hindu journalism kya hai ,pmathur_3104,hindu journalism kya hello,hindu journalism kya hello
0,"RT @TarekFatah: As Mongol invader Babar was born in Uzbekistan &amp; died in Af'tan, my ques to supporters of #Babri Masjid: \n\n1. Who gave #Bab\xe2\x80\xa6",pmathur_3105,"rt <user> : as mongol invader babar was born in uzbekistan & died in assface ' tan , my ques to supporters of <hashtag> babri </hashtag> masjid : \ n \ nice one . who gave <hashtag> Big ass Boobs </hashtag> \ xe2 \ x80 \ xa6","user : mongol invader babar was born uzbekistan & died assface ' tan , ques supporters babri masjid : \ \ nice one . who gave Big ass Boobs \ xe2 \ x80 \ xa6"
